title,date,content
코로나發 충격 본격화…3월 법인 파산 53% 급증,2020-04-16 17:41:03,"코로나發 충격 본격화3월 법인 파산 53% 급증 코로나19 사태 여파로 지난달 파산 신청이 크게 늘었다. 자영업자들이 16일 서울회생법원에서 파산 신청 서류를 내고 있다. /신경훈 기자 신종 코로나바이러스 감염증(코로나19) 사태에 따른 경제 파장이 본격화한 지난달 빚을 갚지 못해 법원에 파산 신청을 한 법인이 50% 이상 급증했다. 개인이 파산으로 내몰린 사례도 크게 늘었다. 기업 도산이 실업을 낳고 경제위기와 금융 부실을 부르는 악순환이 시작된 것 아니냐는 우려가 나온다. 16일 대법원이 채이배 민생당 국회의원에게 제출한 자료에 따르면 지난 3월 서울회생법원을 비롯한 전국 14개 법원에 들어온 법인 파산 신청은 101건으로 집계됐다. 작년 3월보다 53% 늘어난 것으로 매년 3월 기준으로는 사상 최다 기록이다. 전달(2월)에 비해선 % 증가했다.엄습하는 D의 공포…""코로나發 기업 줄파산 이제 시작일 뿐""신종 코로나바이러스 감염증(코로나19) 사태가 산업 현장을 강타하면서 ‘D(default·채무 불이행)의 공포’가 엄습하고 있다. 기업과 개인 파산으로 채무 불이행이 급증하면 금융 부실이 쌓여 경제위기를 초래하는 악순환으로 이어지는 것 아니냐는 우려가 나온다. 한 민간 연구소 연구위원은 “물리적 생존을 위협하던 코로나19가 기업과 개인의 경제적 생존을 위협하는 단계에 들어섰다”고 진단했다.‘도산 악순환’ 조짐법인의 파산 신청은 지난달 101건으로 2월(80건)에 비해 가파르게 늘었다. 작년 3월에 비해선 53% 급증한 수치다. 이완식 법무법인 광장 변호사는 “임금 체불이 없던 법인들이 코로나19로 갑작스레 어려워져 파산 신청을 한 사례가 많다”고 말했다. 주 52시간 근로제와 급격한 최저임금 인상으로 악화된 기업 환경이란 ‘불’에 코로나19 사태가 ‘기름’을 부은 격이 됐다는 지적이다. 한 파산담당 부장판사는 “파산 신청을 한 중소기업을 분석해보면 대다수가 주 52시간 근로제와 최저임금 인상이 직·간접적인 원인으로 작용했다”고 설명했다. 중소기업의 휴·폐업은 대기업의 구조조정과 맞물려 가계의 위기로 이어졌다. 지난달 개인 파산 신청은 4274건에 달했다. 전월 대비 %, 전년 같은 달 대비 % 증가했다. 코로나19 충격이 가장 컸던 대구·경북 지역을 관할하는 대구지방법원의 개인 파산 접수 건수는 340건으로 전월대비 증가율(%)이 전국 평균치의 두배에 달했다. 전남·광주를 비롯해 영세한 중소기업이 몰려 있는 인천남동공단과 반월·시화공단이 속한 관할 법원(인천지법 수원지법)의 개인 파산 신청 역시 증가했다. 최근 업황 악화에 시달리고 있는 조선·철강·발전·기계업종 협력업체가 많은 부울경(부산·울산·경남) 지역의 증가폭도 컸다.대구지법 관계자는 “코로나19 영향으로 대구지법은 지난달 23일까지 휴정했고, 이후에도 재판 횟수를 줄였다”며 “이런 가운데서도 파산 신청이 급증했다는 건 시장의 회생·파산 수요가 실제로는 더 많다는 의미”라고 해석했다.파산으로 가기 전 법원에 채무조정을 신청하는 기업과 개인도 늘고 있다. 국내 유일의 도산전문법원인 서울회생법원에 접수된 회생 신청 건수는 전달에 비해 법인이 45%, 개인은 6% 증가했다.기업과 개인의 파산 사태는 이제 시작에 불과하다는 분석도 나온다. 한 도산 전문가는 “위기를 맞은 회사가 파산을 신청하기까지는 통상 4~5개월이 걸린다”며 “이대로 가면 올 7~8월에 줄도산 사태로 번질 가능성이 크다”고 했다.가계·기업 동반 부실의 늪기업의 파산은 필연적으로 대량 실업을 낳는다. 고용노동부에 따르면 지난달 실업급여 신규 신청자는 15만6000명으로 전년 동기 대비 3만1000명(%) 늘었다. 3월 기준으로는 2009년 이후 최대 증가폭이다. 지난달 실업급여 지급액도 전년 동월 대비 % 급증한 8982억원으로 사상 최대치를 기록했다.최근 소상공인연합회의 설문 결과 소상공인의 82%가 전년 동기 대비 50% 이상 매출이 감소했다고 답했다. 중소기업중앙회에 따르면 전국 소상공인 3명 중 1명(%)은 최근 휴·폐업을 고려한 적이 있다고 했다. 줄파산 사태는 ‘예고된 재앙’이란 지적이 나오는 이유다.금융권 관계자들은 올 하반기부터 코로나19발 빚의 악순환이 각종 경제지표에 본격적으로 나타날 것으로 보고 있다. 정부가 공급하고 있는 ‘코로나 대출’이 부실 뇌관으로 돌아올 우려가 있다는 지적도 나온다.이미 국내 자영업자는 50명 중 1명꼴로 이른바 ‘신용불량’ 상태다. NICE신용평가에 따르면 지난해 말 기준 자영업 대출(개인사업자 대출) 이용자는 209만5166명이다. 이 중 3만5806명이 금융채무 불이행자로 등록됐다. 한국은행에 따르면 지난달 은행권의 기업대출 잔액은 901조4000억원으로 한 달 전보다 18조7000억원 불어났다. 통계 집계가 시작된 2009년 6월 이후 가장 큰 폭의 증가세다. 이 기간 중소기업도 대출을 8조원 늘렸다. 이 역시 사상 최대폭이다.한 파산 전문가는 “가계와 기업의 대량 파산은 디폴트 사태를 의미한다”며 “디폴트 사태는 경제위기의 직접적인 도화선이 될 우려가 있다”고 했다."
해외주식 직구 열풍… 1분기 외화증권 결제금액 사상 최대,2020-04-16 18:31:06,"666억달러… 전분기比 68%↑해외 주식 결제대금 1위는 테슬라 올해 1·4분기 국내 투자자의 해외투자 규모가 분기 기준 사상 최대를 나타냈다. 16일 한국예탁결제원에 따르면 국내 투자자의 1·4분기 외화증권 결제금액은 665억8000만달러를 기록했다. 직전 분기(395억7000만달러) 대비로는 % 증가한 수치다. 외화주식 결제대금(274억8000만달러)은 %, 외화채권 결제대금(391억3000만달러)은 % 늘었다. 외화증권 결제비중이 가장 높은 시장은 유로시장(332억7000만달러)으로 전체의 %를 차지했다. 이어 미국(297억5000만달러), 홍콩(25억2000만달러), 중국(9억8000만달러), 일본(5억4000만달러) 등 순이다. 외화주식 가운데 결제대금 1위는 미국 테슬라(14억7000만달러)로 직전 분기보다 %나 확대됐다. 그 다음은 애플(11억5000만달러), 마이크로소프트(10억6000만달러), 아마존(10억5000만달러), 알파벳A(5억9000만달러) 등 미국 대형 기술주들이 차지했다. 김미정 기자 ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우] ※ 저작권자 ⓒ 파이낸셜뉴스."
테슬라 특수 탄 `LG화학 원통형배터리`,2020-04-16 19:05:06,"출하량 1년새 60%이상 고속성장전지사업 흑자전환 목표에 한몫급증하는 배터리 수요 확보차원LG화학·테슬라·중국車 업체간삼각연대 시도 가능성도 높아져 [디지털타임스 박정일 기자] 테슬라 등에 들어가는 원통형 배터리가 올해 LG화학의 새로운 성장동력으로 급 부상할 조짐이다. 출하량이 1년 만에 60% 이상 늘어날 것이라는 전망이 나오면서, 전지사업 흑자 전환 목표에 큰 보탬이 될 것으로 기대된다.16일 업계에 따르면 LG화학은 지난 1분기부터 테슬라가 중국에서 생산하는 '모델3'에 탑재하는 원통형 배터리(21700) 납품을 시작한 것으로 알려졌다. 앞서 블룸버그 등 외신은 테슬라가 중국에서 생산하는 중국산 보급형 전기자동차 '모델3'에 LG화학의 전기차 배터리를 탑재할 것이라고 전한 바 있다.시장에 정통한 한 업계 관계자는 ""중국 내 기가팩토리 합작이 유력했던 CATL 등과도 공급을 협의했지만, 테슬라가 원하는 성능·가격에 미치지 못했던 것으로 알고 있다""며 ""중국 업체와의 기가팩토리 합작이 현실화 하기 전까지는 당분간 LG화학의 배터리에 의존할 것""이라고 말했다.시장조사업체 B3 역시 테슬라 수주 효과로 LG화학의 원통형 배터리 생산량이 올해 들어 급증할 것으로 예측했다. B3 보고서에 따르면 LG화학의 해당 배터리 출하량은 작년 4분기 9700만 셀에서 올해 4분기 1억4900만 셀로 % 증가할 전망이다.반면 지난해까지 테슬라에 사실상 독점으로 배터리를 공급했던 파나소닉과 두 회사의 합작사인 기가팩토리의 생산량은 지난해와 올해 변함없이 그대로였다. 이는 테슬라가 앞으로 미국 외 다른 지역에서 생산하는 차량에는 파나소닉이 아닌 LG화학 등 다른 회사의 배터리를 쓸 것이라는 의미다.원통형 배터리의 경우 단위면적 당 차지하는 부피가 크고 전기차의 주행거리를 늘리기 위해 수백·수천개의 배터리를 연결해야 하는 단점이 있지만, 대신 파우치형이나 캔형과 비교해 양산 단가가 저렴하다는 장점이 있다. 낮은 생산원가에 규모의 경제까지 갖추면 수익성은 더 높아질 수 있다. 이에 따라 LG화학은 올 연말 파나소닉과 기가팩토리보다 더 많은 원통형 배터리를 생산할 것으로 추정된다. 전기차 배터리 업계 1위인 중국 CATL의 경우 아직 원통형 시장에서 존재감이 거의 없다.테슬라 모델3의 중국 판매량도 가파르게 늘고 있어 기대감을 높여준다. 중국 승용차시장정보연석회(CPCA)에 따르면, 지난 3월 중국 상하이공장에서 생산한 모델3의 판매량은 1만160대로 전체 신에너지차 시장 판매량(5만6000대)의 20%까지 점유했다.업계에서는 늘어나는 배터리 수요를 안정적으로 확보하기 위해 테슬라가 중국 배터리(또는 완성차) 업체, 그리고 LG화학과의 3각 연대를 시도할 가능성도 조심스럽게 점치고 있다. 테슬라가 중국 업체와 새 기가팩토리를 구축해야 할 필요성이 높아지는 가운데, 부족한 기술력을 보완하려면 LG화학 같은 업체가 추가로 필요하다는 분석이다. 다만 LG화학이 이미 중국 내수시장 1위인 지리자동차와 합작하기로 했다는 점이 걸림돌이다. 그러나 반대로 오픈플랫폼 전략을 펴고 있는 테슬라가 지리차가 손을 잡는다면, LG화학과 함께 거대한 전기차 공동 전선을 구축할 가능성도 있다.LG화학은 이 밖에도 미국 전기차 업체 루시드모터스의 전기차인 '루시드 에어' 표준형 모델에 원통형 배터리를 독점 공급하는 계약도 맺었다. '루시드 에어'는 최근 400마일(약 643㎞)에 이르는 시험주행에 성공하는 등 프리미엄 시장 공략에 박차를 가하고 있다.업계 관계자는 ""원통형 배터리는 한때 파우치와 각형 등에 밀려 한때 시장 철수를 검토하기도 했지만, 테슬라 열풍 이후 빠르게 살아나면서 LG화학의 '백조'로 부상하고 있다""며 ""이는 LG화학의 선제적인 기술 확보와 포트폴리오 다각화의 결실""이라고 말했다.한편 시장조사업체인 SNE리서치에 따르면 원통형 전기차 배터리 시장은 올해 에서 2025년 로 연 평균 25% 고공 성장할 전망이다."
테슬라 막판 레이스에 달려든 해외직구족들…1분기 1조원 샀다,2020-04-16 19:10:03,"해외직구족들이 올해 1분기 '테슬라' 주가만 1조원 넘게 사들이며 테슬라 주가 상승에 베팅한 것으로 드러났다.16일 한국예탁결제원에 따르면 올해 1분기 국내 투자자들은 예탁원을 통해 테슬라 주식을 8억 1500만 달러(약 1조 500만원)어치 매수했다. 매수와 매도를 합친 결제금액은 14억 7000만달러(약 1조 8036억원)를 기록했다. 외화 주식 중 결제금액 1위다.연초 테슬라 주가가 큰폭으로 오르며 추가 주가 상승을 기대했던 투자자들이 몰렸던 것으로 분석된다. 테슬라 주가는 지난 2월 중순 주당 달러(약 112만 5700원)까지 치솟으며 무서운 상승세를 보였다.이후 테슬라는 코로나19 불확실성에 빠르게 하락했다. 지난달 18일에는 360달러선까지 내려가며 급등세만큼 빠른 하락세를 보였다. 이에 따라 국내 투자자들에게도 '테슬라 투자 주의보'가 내려졌다.다만 최근 테슬라 주가는 9일 연속 급등하며 하락세를 회복하고 있다. 테슬라는 15일(현지시간 기준) 전일 대비 % 오른 달러에 장을 마감했다. 중국 시장 판매 증가세와 증권사들의 '매수' 의견이 이어지며 투자심리가 다시 돌아왔다. 테슬라 주가 반등세가 이어지며 국내 투자자들이 손실을 회복할 수 있을지 주목된다.한편 예탁원에 따르면 1분기 국내 투자자들은 테슬라 외에도 애플·마이크로소프트·아마존 등 미국 대형 기술주에 집중 투자했던 것으로 나타났다. 이들은 애플을 7억 3300만달러(8994억원), 마이크로소프트를 6억 200만달러(7387억원), 아마존을 5억 4700만달러(6712억원)어치 매수했다."
"LG화학, 日·中 넘고 ‘배터리 1위’ 정조준…폴란드 공장 증설",2020-04-16 19:17:14,"- 폴란드 배터리 공장으로 200여명 급파 [디지털데일리 김도현기자] LG화학의 배터리 시장 선두 탈환이 눈앞이다. 중국 CATL은 넘어섰고, 일본 파나소닉은 근거리에 있다. LG화학은 폴란드 공장을 증설, 1위로 올라설 채비를 한다. 16일 LG화학에 따르면 LG화학 및 협력사 직원 200여명은 오는 17일 폴란드 브로츠와프 배터리공장으로 떠난다. 코로나19 여파로 폴란드 정부가 국제선 운항을 중단, 그동안 현지 방문이 제한됐다. 최근 LG화학은 직원들의 폴란드 입국을 신청했고, 허가를 받아 출장단을 꾸릴 수 있게 됐다. 인력들은 공장에 즉시 투입될 계획이다. 이번 출장은 공장 증설 차원이다. LG화학은 폴란드에 부지를 확보하면서 배터리 생산능력(CAPA, 캐파)을 지속 늘리고 있다. 지난달에는 브로츠와프 공장 인근 터키 베스텔의 조립 공장을 인수하기도 했다. 브로츠와프 공장은 연내 60기가와트시(GWh) 달성이 목표다. 이곳은 LG화학의 최대 생산기지다. 전체 생산량의 50~60%를 담당한다. 폴란드 외에도 한국, 미국, 중국 등의 공장 캐파로 늘려, 총 캐파를 올해 안으로 100GWh로 확대할 예정이다. LG화학의 공격적인 투자는 긍정적인 시장 분위기에서 비롯된다. 올해 유럽 전기차 시장은 이산화탄소(CO2) 감축 정책으로 성장세가 이어질 전망이다. 코로나19 여파가 있지만, 업계에서는 큰 영향은 없을 것이라고 분석했다. 배터리 업계 관계자는 “유럽 내 완성차업체들이 전기차를 일정 수준 만들지 않으면, 막대한 벌금을 물게 된다. 코로나19에도 전기차 생산은 어느 정도 유지될 것”이라고 설명했다. LG화학의 상승세도 한몫했다. 시장조사업체 SNE리서치에 따르면 LG화학은 2020년 2월 배터리 사용량 순위에서 2위를 기록했다. 시장점유율 %, 사용량 메가와트시(MWh)다. 이는 전년동월대비 % 오른 수준이다. 지난 1월에는 사용량 를 달성, 중국 CATL을 제치고 2위로 올라섰다. 두 달 연속 순위를 유지했고, 일본 파나소닉(2월 점유율 %)과 격차를 좁힌 것이다. LG화학의 상승세는 테슬라와 직결된다. LG화학은 지난 2월 테슬라가 중국 상하이 공장에서 생산하는 ‘모델3’의 배터리 전량을 공급한 것으로 알려졌다. 테슬라 스포츠유틸리티(SUV) ‘모델Y’에 들어가는 배터리 물량 중 상당 부분을 차지한 것으로 파악된다. 추가 고객사도 꾸준히 확보하고 있다. 미국 루시드모터스와 원통형 배터리 공급계약을 체결했다. 루시드모터스의 ‘루시드에어’에 탑재되며, 계약 기간은 올해 하반기부터 2023년까지다. 이외에도 대형 파우치 배터리 분야에서는 폭스바겐, 르노, 볼보, GM, 현대 등 13개의 브랜드에 배터리를 공급하고 있다. GM과의 전기차 배터리 합작법인 설립을 발표하기도 했다. LG화학이 배터리 캐파를 계속 늘리는 이유다. 다른 업계 관계자는 “LG화학은 다양한 고객사와 기술력을 갖췄다는 부분이 강점”이라며 “파나소닉은 테슬라 의존도가 높고, CATL은 리튬인산철(LFP) 배터리 위주다. LFP는 에너지밀도가 낮아, 장거리 주행이 제한된다”고 말했다. <김도현 기자>뉴스채널 설정 - 네이버 메인에서 디지털데일리 뉴스를 볼 수 있어요."
"해외주식 거래 역대 최대, 테슬라·애플 많이 샀다",2020-04-17 00:04:30,"1분기 국내투자자 665억 달러 결제주로 미국 대형 기술주 사고팔아지난 1분기(1~3월) 국내 투자자가 해외 주식을 사고판 금액이 역대 최대(분기 기준)를 기록했다. 국내 증시가 지지부진하자 미국 등으로 눈길을 돌리는 ‘해외 주식 직구족’이 많이 늘어난 결과로 풀이된다. 올 1분기 한국인이 많이 산 해외 주식. 그래픽=김영희 16일 한국예탁결제원에 따르면 지난 1분기 국내 투자자의 외화증권 결제(매수·매도)금액이 665억8000만 달러(약 81조원)로 집계됐다. 1년 전보다 %, 지난해 4분기와 비교하면 % 증가했다. 이중 외화주식 결제금액은 274억5000만 달러로 지난해 4분기보다 % 늘었다. 외화채권 결제금액은 391억3000만 달러로 같은 기간 % 급증했다. 해외 주식 직구족이 가장 많이 거래한 종목은 미국의 전기차 업체인 테슬라(14억7000만 달러)였다. 지난해 말 나스닥 시장에서 418달러였던 테슬라 주가는 지난 2월 917달러까지 치솟았다. 이후 미국에서 신종 코로나바이러스 감염증(코로나19)이 확산하면서 지난달 중순에는 400달러 밑으로 떨어지기도 했다. 이때를 고비로 주가 반등에 성공해 지난 15일에는 달러에 마감했다. 상장지수펀드(ETF)를 제외하면 애플(11억5000만 달러)·마이크로소프트(10억6000만 달러)·아마존(10억5000만 달러)과 구글의 모회사인 알파벳A(5억9000만 달러) 등도 1분기 거래대금 상위에 올랐다. 지난 2월 중순 327달러까지 올랐던 애플 주가는 코로나19 여파로 지난달 23일 224달러까지 떨어졌다. 이후 주가가 반등하면서 지난 15일에는 달러에 거래를 마쳤다."
코로나 부익부 빈익빈… 베이조스 재산 30조원 늘어,2020-04-17 03:06:13,"자가 격리로 아마존 이용자 증가줌비디오 에릭 위안도 두 배 껑충 코로나 바이러스 사태로 최근 3주간 미국에서는 근로자 1700만명이 일자리를 잃었다. 글로벌 경제는 사실상 마비됐다. 반면 세계의 억만장자들은 코로나 덕분에 더 큰 부자가 되고 있다.자가 격리 중인 소비자는 어느 때보다 제프 베이조스의 아마존에 크게 의존하고 있다. 덕분에 아마존 주가는 최근 한 달 동안 29% 급등했다. 14일과 15일에도 각각 %, % 올랐다. 베이조스의 재산은 14~15일 이틀 동안에만 77억1000만달러(약 9조4500억원)가 늘었다. 블룸버그에 따르면 베이조스 재산은 올 들어 249억달러(약 30조5300억원) 증가했다. 현재 그의 재산은 1400억달러다. (왼쪽부터)제프 베이조스, 일론 머스크, 에릭 위안 베이조스와 이혼했지만, 아마존 주식을 보유한 매켄지 베이조스도 재산이 82억달러에서 457억달러로 늘었다. 인도 최고 부자인 릴라이언스의 무케시 암바니 회장과 멕시코 통신 재벌 카를로스 슬림을 제치며 블룸버그 부자 순위 18위에 올랐다. 아마존과 경쟁하는 소매 업체인 월마트 주가도 최근 한 달 10% 넘게 올랐다. 월마트의 롭 월턴, 짐 월턴, 앨리스 월턴의 재산은 올 들어 71억9000만달러 증가했다. 세 사람은 나란히 부자 순위 11~13위에 올랐다.테슬라의 일론 머스크 최고경영자(CEO)도 재산이 112억달러 늘었다. 증가액으로 베이조스에 이어 2위다. 화상회의 서비스 회사인 줌비디오커뮤니케이션의 설립자인 에릭 위안은 재산이 78억달러로 배 이상 증가했다.블룸버그는 ""베이조스·머스크와 같은 테크나 사모펀드와 같은 분야의 부자들은 전례 없는 경기 부양 정책의 도움을 받고 있다""고 보도했다. 밀러타박의 수석 시장전략가인 맷 말리는 ""억만장자들은 걱정할 필요가 없다. 부의 격차는 앞으로도 더 커질 것""이라고 말했다.코로나 사태로 덕을 보는 이들은 억만장자뿐만이 아니다. 평범한 미국인이 언제쯤 직장으로 복귀할 수 있을지 걱정하는 동안 대기업 고위 임원들은 코로나 위기가 지나갈 것이라는 자신감을 보여주는 회사 주식을 대거 사들이고 있다. 블룸버그는 ""여행 등 코로나로 가장 큰 타격을 입은 업종의 최근 주식거래가 지난 10년 사이 가장 활발히 이뤄지고 있다""고 보도했다."
1분기 해외주식 투자 ‘최대’… 테슬라·애플 ‘줍줍’,2020-04-17 04:03:27,"주식투자 열풍, 해외 투자로 이어져… 외화증권 결제 666억 달러로 68%↑ 올해 1분기 국내 투자자들이 해외 주식 등을 사들이는 데 쓴 외화증권 결제 금액이 사상 최대치를 기록했다. 코로나19 사태로 촉발된 주식 투자 열풍이 국내뿐 아니라 해외 투자로도 이어진 셈이다.한국예탁결제원은 올 1분기 예탁원을 통한 외화증권 결제 금액이 665억8000만 달러(약 81조7000억원)로 전 분기 대비 % 늘었다고 16일 밝혔다. 분기 기준으로 역대 가장 큰 규모다. 외화주식 결제 금액이 274억5000만 달러로 지난해 4분기보다 % 급증했다. 외화채권 결제 금액도 391억3000만 달러로 % 늘었다.코로나19 충격에도 국내 투자자들의 해외 주식 투자가 크게 늘어난 건 ‘동학개미운동’으로 대표되는 저가 매수 심리가 작용했기 때문이란 분석이다. 특히 코로나 사태 이전 역대 최고가 행진을 벌이던 미국 주식에 대한 결제 금액이 229억2000만 달러로 가장 많았다. 전 분기보다 % 늘어난 액수다. 이어 홍콩(25억2000만 달러), 중국(9억8000만 달러), 일본(5억4000만 달러), 유로 지역(1억7000만 달러) 등의 순이었다.국내 투자자들의 매수세가 가장 많이 몰린 종목은 미국의 전기차 업체 테슬라였다. 올 1분기 테슬라 결제금액은 14억7000만 달러로 전 분기 대비 %나 폭증했다. 미국 테크 기업인 애플(11억5400만 달러), 마이크로소프트(10억6800만 달러) 등이 뒤를 이었다. 전 분기 1위였던 아마존(10억5100만 달러)은 4위로 내려왔다. 기술주들이 모인 미국 나스닥 지수를 3배로 추종하는 ‘프로셰어즈 울트라프로 QQQ’ 상장지수펀드(ETF)는 5위를, 글로벌 정보기술(IT) 기업 구글의 모회사인 알파벳A는 8위를 차지했다. 다만 올 1분기 기준 예탁원을 통한 외화증권 보관금액(관리금액)은 418억7000만 달러로 전 분기 대비 % 줄었다. 기존 외화증권의 매도가 늘어난 데다 코로나 여파로 주가가 급락해 평가액이 감소한 점이 영향을 미쳤다."
,,
"테슬라, 신호등 인식 오토파일럿 공개...한국은?",2020-04-17 08:36:11,"일부 오너 대상으로 신호등 감지 오토파일럿 적용(지디넷코리아=조재환 기자)테슬라가 신호등 감지 오토파일럿이 적용된 최신형 소프트웨어를 '얼리 엑세스 프로그램(Early Access Program)' 가입 오너들에게 16일(현지시간) 배포했다.신호등 감지 오토파일럿은 교차로 등에 적용된 신호등 뿐만 아니라 일부 길가에 설치된 멈춤(Stop) 표지판을 인식할 수 있다. 사전에 차량이 신호등을 감지하면 스스로 감속을 하고, 빨간불이 나오면 정지까지 할 수 있다.하지만 신호등 감지 오토파일럿은 정차 후 초록색 불이 나오면 스스로 가속을 시작하지 않는다. 운전자는 기어 셀렉터로 오토파일럿을 재활성화하거나, 가속페달을 살짝 밟아야 한다. 멈춤 표지판을 인식할 때도 같은 방법으로 차량의 주행을 유도해야 한다. 오토파일럿 실행중인 테슬라 모델 3가 K5 차량의 차선변경 시도를 감지해 속도를 줄이는 모습(사진=지디넷코리아)테슬라는 얼리 엑세스 프로그램 가입자 대상으로 해당 기능에 대한 피드백을 들은 후, 일반 소비자 대상으로 확대 배포할 계획이다.우리나라 적용 여부는 아직 정해지지 않았다.업계에 따르면, 테슬라는 우리나라를 포함한 전 세계에 신호등 감지 오토파일럿을 적용시키기 위한 준비를 하고 있다. 하지만 국가별로 신호등의 모양과 디자인 등이 다르기 때문에, 테슬라가 이를 맞추기 위해서는 상당한 시간이 소요될 것으로 보인다.아직까지 테슬라코리아는 신호등 감지 오토파일럿의 국내 적용 가능 시기를 언급하지 않았다.조재환 기자(jaehwan.) ▶ 지디넷코리아 '홈페이지' ▶ 네이버 채널 구독하기[Copyrightⓒ메가뉴스 & ZDNet & CNET."
여당 압승에 와이파이株 들썩…머큐리·KMW 등 수혜 예상,2020-04-17 09:07:21,"■ 경제와이드 이슈& '기업 이슈' ◇ 와이파이 관련주 이번 21대 총선에서 집권 여당인 더불어민주당이 지역구 국회의원 163석, 더불어민주당의 위성정당인 더불어시민당이 비례대표 국회의원 17석을 차지하며, 여당이 압승하는 모습을 보여줬습니다.이에 따라 더불어민주당의 1호 공약인 무료 와이파이 확대 정책이 부각되는 모습이었는데요.앞서 민주당은 지난 1월 15일 총선 공약으로 공공 무료 와이파이 확대 정책을 발표하고, 올해 안에 전국의 초·중·고등학교와 시내버스등 1만7000여개소에 공공 와이파이를 구축하겠다고 밝힌 바 있습니다.◇ 남북경협주 한편 집권 여당의 압승은 남북 수혜주에도 호재로 작용했습니다..민주당이 국회 과반의 안정적인 의석수를 확보하면서 문재인 대통령의 외교·대북정책에도 힘이 실릴 것으로 전망되고 있는데요.현 정부가 지속적으로 추진했던 남-북 관계 회복에도 청신호가 켜졌다는 평가가 제기되며 대북 관련주가 큰 폭의 상승세를 보여줬습니다.◇ 2차전지 관련주미국 전기자동차 기업 테슬라 주가가 최근 강세를 나타내고 있는 가운데 국내 증시에서도 2차전지 관련주 연일 강세를 보여줬습니다.전일 뉴욕증시에서 테슬라의 주가가 % 상승하며 연일 상승세를 이어갔는데요.일부 언론에 따르면, 지난달 중국 자동차 시장의 전체 판매량은 % 감소했으나, 중국 내 테슬라 차량의 등록은 전월 대비 450% 급증한 것으로 알려졌습니다.이러한 소식에 골드만삭스는 테슬라에 대해 장기 성장 전망을 높게 평가하며 ‘매수’ 의견을 제시했습니다.◇ 금융주 금융 업종이 미국 금융 기업들의 실적 부진 여파에 하락했습니다.전일 뉴욕증시에서 실적을 발표한 BOA, 씨티그룹, 골드만삭스 등의 1분기 순이익이 전년동기대비 40% 이상 급감한 것으로 알려졌습니다.이는 코로나19의 글로벌 확산에 따른 대규모 채무불이행을 우려해 대손충당금을 크게 늘렸기 때문인 것으로 알려졌는데요.이러한 소식에 KB금융, 신한지주, 하나금융지주 등이 조정을 받았고, 삼성증권, 한화투자증권 등 증권주 역시 실적 부진 우려에 약세를 보였습니다."
